Location,School Name,Type,Latitude,Longitude,Score
New South Wales,St Joseph's Primary School,Primary,-33.0266,151.582,1049
New South Wales,Fassifern Public School,Primary,-32.9834,151.583,934
New South Wales,Charlton Christian College,Primary,-32.9899,151.583,1061
New South Wales,Charlton Christian College,Secondary,-32.9899,151.583,1061
New South Wales,Maitland East Public School,Primary,-32.749,151.585,979
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,1065
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,1065
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,1065
New South Wales,St Joseph's Primary School,Primary,-32.7499,151.585,1065
New South Wales,Rathmines Public School,Primary,-33.0426,151.59,1004
New South Wales,St Patrick's Primary School,Primary,-30.9823,151.591,1037
New South Wales,Wangi Wangi Public School,Primary,-33.0717,151.592,971
New South Wales,Maitland Grossmann High School,Secondary,-32.7435,151.592,999
New South Wales,Toronto Public School,Primary,-33.0083,151.595,917
New South Wales,Barnsley Public School,Primary,-32.9331,151.595,951
New South Wales,Maitland High School,Secondary,-32.7474,151.597,946
New South Wales,Hunter Valley Grammar School,Primary,-32.7683,151.597,1098
New South Wales,Hunter Valley Grammar School,Secondary,-32.7683,151.597,1098
New South Wales,Ashtonfield Public School,Primary,-32.7724,151.601,1003
New South Wales,Linuwel School Ltd,Primary,-32.7367,151.601,1068
New South Wales,Linuwel School Ltd,Secondary,-32.7367,151.601,1068
New South Wales,Emmaville Central School,Primary,-29.4462,151.602,883
New South Wales,Emmaville Central School,Secondary,-29.4462,151.602,883
New South Wales,Fennell Bay Public School,Primary,-32.9917,151.602,903
New South Wales,Walcha Central School,Primary,-30.9818,151.604,930
New South Wales,Walcha Central School,Secondary,-30.9818,151.604,930
New South Wales,Iona Public School,Primary,-32.6651,151.604,1028
New South Wales,Tenambit Public School,Primary,-32.7425,151.605,908
New South Wales,Nords Wharf Public School,Primary,-33.1358,151.605,1009
New South Wales,Teralba Public School,Primary,-32.9625,151.606,944
New South Wales,Largs Public School,Primary,-32.7003,151.606,970
New South Wales,St Paul's Catholic College,Secondary,-32.9758,151.607,1021
New South Wales,Maitland Christian School,Primary,-32.7666,151.608,1048
New South Wales,Maitland Christian School,Secondary,-32.7666,151.608,1048
New South Wales,Edgeworth Heights Public School,Primary,-32.9244,151.609,961
New South Wales,Coal Point Public School,Primary,-33.0408,151.611,1059
New South Wales,Booragul Public School,Primary,-32.9739,151.612,933
New South Wales,Paterson Public School,Primary,-32.6023,151.612,1019
New South Wales,St Benedict's Primary School,Primary,-32.9232,151.612,1026
New South Wales,Metford Public School,Primary,-32.7651,151.613,872
New South Wales,Lake Macquarie High School,Secondary,-32.9756,151.614,893
New South Wales,Black Hill Public School,Primary,-32.8385,151.617,994
New South Wales,Minmi Public School,Primary,-32.8761,151.617,995
New South Wales,Edgeworth Public School,Primary,-32.9229,151.62,945
New South Wales,Speers Point Public School,Primary,-32.9589,151.622,952
New South Wales,Boolaroo Public School,Primary,-32.9512,151.623,965
New South Wales,Martins Creek Public School,Primary,-32.566,151.623,968
New South Wales,Argenton Public School,Primary,-32.9385,151.63,942
New South Wales,Morpeth Public School,Primary,-32.7257,151.632,1011
New South Wales,Swansea Public School,Primary,-33.083,151.633,938
New South Wales,St Aloysius Catholic Primary School,Primary,-32.7551,151.634,1046
New South Wales,St Bede's Catholic College,Secondary,-32.75364,151.63434,1011
New South Wales,Martins Gully Public School,Primary,-30.5239,151.637,1022
New South Wales,Kellys Plains Public School,Primary,-30.5719,151.637,1051
New South Wales,Caves Beach Public School,Primary,-33.1032,151.638,1030
New South Wales,Thornton Public School,Primary,-32.7794,151.639,962
New South Wales,Swansea High School,Secondary,-33.1042,151.64,980
New South Wales,New England Girls' School,Primary,-30.5193,151.64,1037
New South Wales,New England Girls' School,Secondary,-30.5193,151.64,1037
New South Wales,Biddabah Public School,Primary,-32.9661,151.642,1054
New South Wales,Glendale Technology High School,Secondary,-32.9259,151.643,939
New South Wales,St Patrick's Primary School,Primary,-33.0971,151.643,1065
New South Wales,St Patrick's Primary School,Primary,-33.0971,151.643,1065
New South Wales,Valentine Public School,Primary,-33.0091,151.643,1078
New South Wales,Eleebana Public School,Primary,-32.9905,151.643,1092
New South Wales,Holy Cross Primary School,Primary,-32.9271,151.644,1031
New South Wales,Bishop Tyrrell Anglican College,Primary,-32.8734,151.646,1054
New South Wales,Bishop Tyrrell Anglican College,Secondary,-32.8734,151.646,1054
New South Wales,Pelican Flat Public School,Primary,-33.0743,151.648,961
New South Wales,Warners Bay Public School,Primary,-32.98,151.649,1030
New South Wales,St Mary's Primary School,Primary,-32.9759,151.649,1097
New South Wales,Marks Point Public School,Primary,-33.0576,151.65,939
New South Wales,Drummond Memorial Public School,Primary,-30.5115,151.651,843
New South Wales,Glendore Public School,Primary,-32.8739,151.651,993
New South Wales,Hinton Public School,Primary,-32.7167,151.651,1012
New South Wales,Macquarie College,Primary,-32.92235,151.652,1114
New South Wales,Macquarie College,Secondary,-32.92235,151.652,1114
New South Wales,Beresfield Public School,Primary,-32.8036,151.653,932
New South Wales,Glendale East Public School,Primary,-32.9276,151.654,955
New South Wales,Blacksmiths Public School,Primary,-33.0722,151.654,985
New South Wales,Warners Bay High School,Secondary,-32.9677,151.654,1034
New South Wales,Minimbah Primary School,Primary,-30.5254,151.656,533
New South Wales,Sandon Public School,Primary,-30.4971,151.656,920
New South Wales,Newcastle Waldorf School,Primary,-32.9244,151.656,1063
New South Wales,Newcastle Waldorf School,Secondary,-32.9244,151.656,1063
New South Wales,Black Mountain Public School,Primary,-30.3085,151.658,824
New South Wales,Maryland Public School,Primary,-32.8818,151.658,992
New South Wales,Cardiff Public School,Primary,-32.9458,151.658,996
New South Wales,Francis Greenway High School,Secondary,-32.797,151.661,918
New South Wales,Ben Lomond Public School,Primary,-30.017,151.661,993
New South Wales,Belmont Public School,Primary,-33.0301,151.662,957
New South Wales,Belmont High School,Secondary,-33.0262,151.662,968
New South Wales,Our Lady of Lourdes Primary School,Primary,-32.8092,151.662,996
New South Wales,St Francis Xavier's Primary School,Primary,-33.0378,151.662,1048
New South Wales,PLC Armidale,Primary,-30.5036,151.663,1114
New South Wales,PLC Armidale,Secondary,-30.5036,151.663,1114
New South Wales,Armidale City Public School,Primary,-30.5195,151.664,1007
New South Wales,Floraville Public School,Primary,-33.0142,151.664,1034
New South Wales,St Mary's Primary School,Primary,-30.5163,151.664,1050
New South Wales,St Patrick's Primary School,Primary,-32.9001,151.664,1060
New South Wales,Tarro Public School,Primary,-32.8106,151.665,888
New South Wales,Cardiff South Public School,Primary,-32.9538,151.665,991
New South Wales,Cardiff North Public School,Primary,-32.9369,151.665,1001
New South Wales,St Kevin's Primary School,Primary,-32.9428,151.666,1046
New South Wales,Armidale Secondary College,Secondary,-30.4976,151.667,978
New South Wales,Elermore Vale Public School,Primary,-32.9156,151.667,984
New South Wales,Plattsburg Public School,Primary,-32.8964,151.669,898
New South Wales,Mount Hutton Public School,Primary,-32.977,151.669,929
New South Wales,Callaghan College Wallsend Campus,Secondary,-32.893,151.669,954
New South Wales,Cardiff High School,Secondary,-32.9514,151.67,976
New South Wales,Belmont Christian College,Primary,-33.0245,151.67,1082
New South Wales,Belmont Christian College,Secondary,-33.0245,151.67,1082
New South Wales,Woodberry Public School,Primary,-32.7922,151.671,814
New South Wales,Belmont North Public School,Primary,-33.01987,151.671,929
New South Wales,Wallsend Public School,Primary,-32.9081,151.672,933
New South Wales,St Mary of the Angels Primary School,Primary,-30.2256,151.672,1000
New South Wales,The Armidale School,Primary,-30.52,151.673,1090
New South Wales,The Armidale School,Secondary,-30.52,151.673,1090
New South Wales,Ben Venue Public School,Primary,-30.5029,151.675,1000
New South Wales,Wallsend South Public School,Primary,-32.9201,151.675,1066
New South Wales,Newling Public School,Primary,-30.5229,151.677,763
New South Wales,Guyra Central School,Primary,-30.2226,151.677,893
New South Wales,Guyra Central School,Secondary,-30.2226,151.677,893
New South Wales,Windale Public School,Primary,-32.9924,151.678,840
New South Wales,Hillsborough Public School,Primary,-32.96,151.68,1030
New South Wales,O'Connor Catholic College,Secondary,-30.5122,151.68,1036
New South Wales,Garden Suburb Public School,Primary,-32.9479,151.682,1031
New South Wales,St Pius X Primary School,Primary,-32.9928,151.684,862
New South Wales,Jewells Primary School,Primary,-33.0152,151.687,1015
New South Wales,Charlestown South Public School,Primary,-32.9677,151.688,1056
New South Wales,New Lambton Heights Infants School,Primary,-32.9349,151.688,1100
New South Wales,Hunter Sports High School,Secondary,-32.9864,151.69,926
New South Wales,Wiripaang Public School,Primary,-32.9841,151.691,837
New South Wales,St Mary's Catholic College,Secondary,-32.9806,151.693,1051
New South Wales,Our Lady of Victories Primary School,Primary,-32.8885,151.694,1039
New South Wales,St Paul's Primary School,Primary,-32.9794,151.694,1056
New South Wales,Shortland Public School,Primary,-32.8814,151.695,905
New South Wales,Jesmond Public School,Primary,-32.9038,151.695,933
New South Wales,Heaton Public School,Primary,-32.8998,151.695,965
New South Wales,Kotara South Public School,Primary,-32.9465,151.695,1070
New South Wales,Callaghan College Jesmond Senior Campus,Secondary,-32.9015,151.696,974
New South Wales,The Armidale Waldorf School,Primary,-30.4892,151.696,1051
New South Wales,The Armidale Waldorf School,Secondary,-30.4892,151.696,1051
New South Wales,Charlestown Public School,Primary,-32.9655,151.697,1018
New South Wales,Mount Kanwary Public School,Primary,-32.7242,151.699,955
New South Wales,St James' Primary School,Primary,-32.9483,151.7,1126
New South Wales,St Joseph's Primary School,Primary,-32.9669,151.703,1101
New South Wales,Millers Forest Public School,Primary,-32.7521,151.704,887
New South Wales,Lambton Public School,Primary,-32.9117,151.704,1023
New South Wales,Charlestown East Public School,Primary,-32.9712,151.705,1036
New South Wales,St John's Primary School,Primary,-32.91,151.706,1098
New South Wales,Kotara High School,Secondary,-32.9471,151.707,1056
New South Wales,Redhead Public School,Primary,-33.0116,151.711,1070
New South Wales,Whitebridge High School,Secondary,-32.972,151.712,1015
New South Wales,Belair Public School,Primary,-32.9462,151.712,1100
New South Wales,New Lambton Public School,Primary,-32.9239,151.713,1119
New South Wales,Kahibah Public School,Primary,-32.9649,151.714,1066
New South Wales,St Pius X High School,Secondary,-32.9376,151.715,1092
New South Wales,Waratah West Public School,Primary,-32.898,151.716,856
New South Wales,St Therese's Primary School,Primary,-32.9256,151.716,1097
New South Wales,Dudley Public School,Primary,-32.9894,151.717,1091
New South Wales,New Lambton South Public School,Primary,-32.9315,151.718,1090
New South Wales,Lambton High School,Secondary,-32.9179,151.722,1047
New South Wales,Waratah Public School,Primary,-32.905,151.723,952
New South Wales,Corpus Christi Primary School,Primary,-32.9005,151.723,1057
New South Wales,St Philip's Christian College - Waratah,Primary,-32.9042,151.723,1111
New South Wales,St Philip's Christian College - Waratah,Secondary,-32.9042,151.723,1111
New South Wales,Glen Innes West Infants School,Primary,-29.7387,151.724,871
New South Wales,St Columba's Primary School,Primary,-32.9372,151.726,1105
New South Wales,Hunter School of Performing Arts,Primary,-32.9248,151.728,1079
New South Wales,Hunter School of Performing Arts,Secondary,-32.9248,151.728,1079
New South Wales,Callaghan College Waratah Campus,Secondary,-32.905,151.729,940
New South Wales,Seaham Public School,Primary,-32.6621,151.729,989
New South Wales,Mayfield West Public School,Primary,-32.8887,151.73,988
New South Wales,Adamstown Public School,Primary,-32.9322,151.731,1040
New South Wales,Hunter River High School,Secondary,-32.7823,151.733,908
New South Wales,Hamilton North Public School,Primary,-32.9174,151.734,1021
New South Wales,Merewether High School,Secondary,-32.9297,151.735,1202
New South Wales,Merewether Heights Public School,Primary,-32.9467,151.737,1115
New South Wales,Hunter Christian School,Primary,-32.8906,151.738,1041
New South Wales,Hunter Christian School,Secondary,-32.8906,151.738,1041
New South Wales,Glen Innes Public School,Primary,-29.7352,151.739,904
New South Wales,Raymond Terrace Public School,Primary,-32.767,151.74,905
New South Wales,St Joseph's Primary School,Primary,-29.7367,151.74,1023
New South Wales,Glen Innes High School,Secondary,-29.7443,151.742,943
New South Wales,Merewether Public School,Primary,-32.9375,151.742,981
New South Wales,St Columban's Primary School,Primary,-32.8968,151.742,1023
New South Wales,Hamilton Public School,Primary,-32.9241,151.743,1074
New South Wales,Islington Public School,Primary,-32.9114,151.744,992
New South Wales,San Clemente High School,Secondary,-32.896,151.744,1007
New South Wales,St Brigid's Primary School,Primary,-32.7651,151.747,999
New South Wales,Mayfield East Public School,Primary,-32.8954,151.749,1021
New South Wales,Dungog High School,Secondary,-32.3968,151.75,954
New South Wales,Tighes Hill Public School,Primary,-32.9078,151.751,1085
New South Wales,Hamilton South Public School,Primary,-32.9334,151.753,1121
New South Wales,Holy Family Primary School,Primary,-32.9489,151.753,1152
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,1024
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,1024
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,1024
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,1024
New South Wales,St Joseph's Primary School,Primary,-32.4007,151.754,1024
New South Wales,St Francis Xavier's College,Secondary,-32.9272,151.754,1059
New South Wales,Irrawang Public School,Primary,-32.7586,151.757,863
New South Wales,Dungog Public School,Primary,-32.4053,151.758,934
New South Wales,Newcastle High School,Secondary,-32.9317,151.758,1022
New South Wales,The Junction Public School,Primary,-32.94,151.759,1119
New South Wales,St Joseph's Primary School,Primary,-32.9372,151.76,1165
New South Wales,Carrington Public School,Primary,-32.9124,151.765,991
New South Wales,Irrawang High School,Secondary,-32.7615,151.767,929
New South Wales,Grahamstown Public School,Primary,-32.7587,151.775,919
New South Wales,Clarence Town Public School,Primary,-32.5889,151.776,915
New South Wales,Newcastle East Public School,Primary,-32.9304,151.777,1138
New South Wales,Newcastle Grammar School,Primary,-32.9299,151.78,1148
New South Wales,Newcastle Grammar School,Secondary,-32.9299,151.78,1148
New South Wales,Stockton Public School,Primary,-32.911,151.781,1003
New South Wales,St Peter's Primary School,Primary,-32.9153,151.783,1063
New South Wales,Bald Blair Public School,Primary,-30.2299,151.785,980
New South Wales,Fern Bay Public School,Primary,-32.8717,151.795,980
New South Wales,Glen William Public School,Primary,-32.5258,151.798,932
New South Wales,Deepwater Public School,Primary,-29.4429,151.848,935
New South Wales,Medowie Christian School,Primary,-32.7376,151.85,1012
New South Wales,Medowie Christian School,Secondary,-32.7376,151.85,1012
New South Wales,Medowie Public School,Primary,-32.78834,151.863,984
New South Wales,Wirreanda Public School,Primary,-32.7436,151.877,991
New South Wales,Red Range Public School,Primary,-29.7761,151.897,902
New South Wales,Salt Ash Public School,Primary,-32.7878,151.904,948
New South Wales,Barrington Public School,Primary,-31.9715,151.911,967
New South Wales,Stroud Road Public School,Primary,-32.348,151.932,911
New South Wales,Jennings Public School,Primary,-28.9275,151.934,908
New South Wales,Stratford Public School,Primary,-32.1169,151.939,902
New South Wales,Yarrowitch Public School,Primary,-31.2506,151.948,902
New South Wales,Gloucester High School,Secondary,-32.0167,151.96,941
New South Wales,St Joseph's Primary School,Primary,-32.0072,151.96,982
New South Wales,St Joseph's Primary School,Primary,-32.0072,151.96,982
New South Wales,St Joseph's Primary School,Primary,-32.0072,151.96,982
New South Wales,Gloucester Public School,Primary,-32.0102,151.961,936
New South Wales,Booral Public School,Primary,-32.4714,151.961,976
New South Wales,Stroud Public School,Primary,-32.4025,151.964,980
New South Wales,Karuah Public School,Primary,-32.6543,151.967,878
New South Wales,Tanilba Bay Public School,Primary,-32.7301,152.006,928
New South Wales,Bobs Farm Public School,Primary,-32.7668,152.011,998
New South Wales,St Joseph's Primary School,Primary,-29.0593,152.016,1011
New South Wales,Tenterfield High School,Secondary,-29.0537,152.017,960
New South Wales,The Sir Henry Parkes Memorial Public School,Primary,-29.0564,152.025,896
New South Wales,Chandler Public School,Primary,-30.5186,152.054,1093
New South Wales,Soldiers Point Public School,Primary,-32.71,152.065,1021
New South Wales,Anna Bay Public School,Primary,-32.7764,152.09,963
New South Wales,Wytaliba Public School,Primary,-29.6916,152.11,838
New South Wales,St Philip's Christian College - Port Stephens,Primary,-32.7383,152.11,1068
New South Wales,St Philip's Christian College - Port Stephens,Secondary,-32.7383,152.11,1068
New South Wales,Tomaree High School,Secondary,-32.7359,152.112,975
New South Wales,Tomaree Public School,Primary,-32.7377,152.113,986
New South Wales,St Michael's Primary School,Primary,-32.7227,152.135,1037
New South Wales,Tea Gardens Public School,Primary,-32.6678,152.158,922
New South Wales,Shoal Bay Public School,Primary,-32.7291,152.174,984
New South Wales,Mount George Public School,Primary,-31.881,152.18,920
New South Wales,Bulahdelah Central School,Primary,-32.4134,152.212,919
New South Wales,Bulahdelah Central School,Secondary,-32.4134,152.212,919
New South Wales,St Joseph's Primary School,Primary,-32.4049,152.213,1009
New South Wales,St Joseph's Primary School,Primary,-32.4049,152.213,1009
New South Wales,St Joseph's Primary School,Primary,-32.4049,152.213,1009
New South Wales,St Joseph's Primary School,Primary,-32.4049,152.213,1009
New South Wales,Krambach Public School,Primary,-32.0461,152.272,947
New South Wales,Bobin Public School,Primary,-31.7127,152.284,1043
New South Wales,Elands Public School,Primary,-31.6194,152.292,977
New South Wales,Coolongolook Public School,Primary,-32.2228,152.319,879
New South Wales,Ebor Public School,Primary,-30.4033,152.35,864
New South Wales,Wingham Public School,Primary,-31.8634,152.35,938
New South Wales,Drake Public School,Primary,-28.9288,152.374,907
New South Wales,St Joseph's Primary School,Primary,-31.871,152.374,974
New South Wales,Wingham Brush Public School,Primary,-31.8702,152.377,929
New South Wales,Nabiac Public School,Primary,-32.0975,152.382,916
New South Wales,Wingham High School,Secondary,-31.8674,152.382,926
New South Wales,Tinonee Public School,Primary,-31.9331,152.414,972
New South Wales,Hernani Public School,Primary,-30.2945,152.423,939
New South Wales,Taree Christian College,Primary,-31.888,152.423,974
New South Wales,Taree Christian College,Secondary,-31.888,152.423,974
New South Wales,Taree West Public School,Primary,-31.9076,152.445,913
New South Wales,Bungwahl Public School,Primary,-32.3891,152.449,984
New South Wales,St Joseph's Primary School,Primary,-31.9122,152.456,954
New South Wales,St Joseph's Primary School,Primary,-31.9122,152.456,954
New South Wales,St Joseph's Primary School,Primary,-31.9122,152.456,954
New South Wales,Manning Gardens Public School,Primary,-31.8923,152.46,709
New South Wales,Taree Public School,Primary,-31.9109,152.462,738
New South Wales,Taree High School,Secondary,-31.9099,152.464,933
New South Wales,Upper Lansdowne Public School,Primary,-31.7052,152.467,959
New South Wales,Comboyne Public School,Primary,-31.6053,152.473,900
New South Wales,St Clare's High School,Secondary,-31.897,152.479,1014
New South Wales,Chatham High School,Secondary,-31.8958,152.481,844
New South Wales,Chatham Public School,Primary,-31.8998,152.482,825
New South Wales,Long Flat Public School,Primary,-31.4378,152.486,921
New South Wales,Tuncurry Public School,Primary,-32.1716,152.495,939
New South Wales,Great Lakes College Senior Campus,Secondary,-32.1705,152.501,986
New South Wales,Bellbrook Public School,Primary,-30.8191,152.509,761
New South Wales,Holy Name Primary School,Primary,-32.1828,152.518,1006
New South Wales,Cundletown Public School,Primary,-31.8997,152.522,927
New South Wales,Manning Valley Anglican College,Primary,-31.9039,152.523,981
New South Wales,Manning Valley Anglican College,Secondary,-31.9039,152.523,981
New South Wales,Forster Public School,Primary,-32.1825,152.524,934
New South Wales,Great Lakes College Forster Campus,Secondary,-32.2157,152.528,951
New South Wales,Lansdowne Public School,Primary,-31.7839,152.532,899
New South Wales,Hallidays Point Public School,Primary,-32.0414,152.538,1013
New South Wales,Pacific Palms Public School,Primary,-32.341,152.539,1000
New South Wales,Dundurrabin Public School,Primary,-30.1895,152.543,898
New South Wales,Urbenville Public School,Primary,-28.4735,152.546,855
New South Wales,Tabulam Public School,Primary,-28.8886,152.569,657
New South Wales,Old Bar Public School,Primary,-31.9723,152.589,968
New South Wales,Hannam Vale Public School,Primary,-31.7129,152.594,1066
New South Wales,Old Bonalbo Public School,Primary,-28.6546,152.597,771
New South Wales,Baryulgil Public School,Primary,-29.2235,152.606,657
New South Wales,Coopernook Public School,Primary,-31.8275,152.608,937
New South Wales,Woodenbong Central School,Primary,-28.3897,152.61,911
New South Wales,Woodenbong Central School,Secondary,-28.3897,152.61,911
New South Wales,Mitchells Island Public School,Primary,-31.8968,152.614,1011
New South Wales,Bonalbo Central School,Primary,-28.7355,152.624,874
New South Wales,Bonalbo Central School,Secondary,-28.7355,152.624,874
New South Wales,Willawarrin Public School,Primary,-30.9257,152.626,860
New South Wales,Rollands Plains Upper Public School,Primary,-31.2393,152.632,966
New South Wales,Moorland Public School,Primary,-31.7696,152.651,914
New South Wales,Huntingdon Public School,Primary,-31.4782,152.661,956
New South Wales,Beechwood Public School,Primary,-31.4355,152.681,969
New South Wales,Harrington Public School,Primary,-31.8702,152.689,928
New South Wales,Medlow Public School,Primary,-30.7791,152.69,961
New South Wales,Orama Public School,Primary,-30.4325,152.692,953
New South Wales,Johns River Public School,Primary,-31.733,152.697,914
New South Wales,Kendall Public School,Primary,-31.6274,152.703,953
New South Wales,Dorrigo High School,Secondary,-30.3386,152.707,948
New South Wales,Dorrigo Public School,Primary,-30.3431,152.71,939
New South Wales,Mount St John Primary School,Primary,-30.3472,152.715,960
New South Wales,Chrysalis School for Rudolf Steiner Education,Primary,-30.4354,152.723,1070
New South Wales,Chrysalis School for Rudolf Steiner Education,Secondary,-30.4354,152.723,1070
New South Wales,Nymboida Public School,Primary,-29.9475,152.728,947
New South Wales,Herons Creek Public School,Primary,-31.5804,152.73,881
New South Wales,Wauchope Public School,Primary,-31.4559,152.73,926
New South Wales,Wauchope High School,Secondary,-31.4509,152.731,912
New South Wales,St Joseph's Primary School,Primary,-31.4597,152.732,1007
New South Wales,Camden Haven High School,Secondary,-31.6394,152.736,956
New South Wales,Copmanhurst Public School,Primary,-29.5847,152.776,912
New South Wales,Aldavilla Public School,Primary,-31.0558,152.787,919
New South Wales,St Joseph's Primary School,Primary,-31.6408,152.792,1000
New South Wales,St Joseph's Primary School,Primary,-31.6408,152.792,1000
New South Wales,St Joseph's Primary School,Primary,-31.6408,152.792,1000
New South Wales,Telegraph Point Public School,Primary,-31.3342,152.794,981
New South Wales,Laurieton Public School,Primary,-31.6518,152.797,967
New South Wales,Mummulgum Public School,Primary,-28.848,152.802,889
New South Wales,Green Hill Public School,Primary,-31.0596,152.803,690
New South Wales,Afterlee Public School,Primary,-28.5823,152.818,953
New South Wales,North Haven Public School,Primary,-31.6338,152.82,970
New South Wales,St Paul's College,Secondary,-31.06115,152.82355,990
New South Wales,Melville High School,Secondary,-31.0905,152.824,873
New South Wales,Kempsey High School,Secondary,-31.0694,152.826,852
New South Wales,Lake Cathie Public School,Primary,-31.5689,152.82752,1004
New South Wales,Kempsey West Public School,Primary,-31.0783,152.828,805
New South Wales,Kempsey South Public School,Primary,-31.095,152.83,767
New South Wales,St Joseph's Regional College,Secondary,-31.455,152.831,1015
New South Wales,St Joseph's Primary School,Primary,-31.0755,152.832,973
New South Wales,St Joseph's Primary School,Primary,-31.0755,152.832,973
New South Wales,Kempsey Adventist School,Primary,-31.1036,152.842,948
New South Wales,Kempsey Adventist School,Secondary,-31.1036,152.842,948
New South Wales,Kempsey East Public School,Primary,-31.0837,152.847,905
New South Wales,St Mary's Primary School,Primary,-30.6508,152.851,840
New South Wales,Bowraville Central School,Primary,-30.6453,152.854,841
New South Wales,Bowraville Central School,Secondary,-30.6453,152.854,841
New South Wales,Tallowood Steiner School,Primary,-30.6343,152.856,1015
New South Wales,Newman Senior Technical College,Secondary,-31.4281,152.873,992
New South Wales,The Nature School Primary,Primary,-31.4729,152.873,1069
New South Wales,Eungai Public School,Primary,-30.8321,152.874,931
New South Wales,Doubtful Creek Public School,Primary,-28.7248,152.876,891
New South Wales,St Columba Anglican School,Primary,-31.4632,152.878,1102
New South Wales,St Columba Anglican School,Secondary,-31.4632,152.878,1102
New South Wales,Frederickton Public School,Primary,-31.0345,152.879,891
New South Wales,Heritage Christian School,Primary,-31.4303,152.882,995
New South Wales,Heritage Christian School,Secondary,-31.4303,152.882,995
New South Wales,Ulong Public School,Primary,-30.243,152.885,834
New South Wales,Coutts Crossing Public School,Primary,-29.832,152.89,925
New South Wales,Bellingen Public School,Primary,-30.4535,152.892,996
New South Wales,St Peter's Primary School,Primary,-31.4566,152.892,1083
New South Wales,Westport Public School,Primary,-31.4373,152.893,874
New South Wales,Rukenvale Public School,Primary,-28.4683,152.894,967
New South Wales,St Joseph's Primary School,Primary,-31.4294,152.895,1016
New South Wales,St Joseph's Primary School,Primary,-31.4294,152.895,1016
New South Wales,St Joseph's Primary School,Primary,-31.4294,152.895,1016
New South Wales,St Agnes' Primary School,Primary,-31.4405,152.898,1028
New South Wales,St Mary's Primary School,Primary,-30.4557,152.898,1033
New South Wales,MacKillop College Port Macquarie,Secondary,-31.4546,152.898,1062
New South Wales,Port Macquarie Adventist School,Primary,-31.4675,152.899,958
New South Wales,Lowanna Public School,Primary,-30.2072,152.9,772
New South Wales,St Patrick's Primary School,Primary,-30.7323,152.903,1013
New South Wales,Port Macquarie Steiner School,Primary,-31.4374,152.904,1015
New South Wales,Bellingen High School,Secondary,-30.4551,152.908,1005
New South Wales,Port Macquarie Public School,Primary,-31.4299,152.914,932
New South Wales,North East Public School of Distance Education,Primary,-31.4299,152.914,1016
New South Wales,Macksville Public School,Primary,-30.7078,152.917,930
New South Wales,Macksville High School,Secondary,-30.7149,152.917,954
New South Wales,Hastings Public School,Primary,-31.4531,152.918,1031
New South Wales,"Hastings Secondary College, Port Macquarie Campus",Secondary,-31.4348,152.92,964
New South Wales,Tacking Point Public School,Primary,-31.4721,152.926,1032
New South Wales,Macksville Adventist School,Primary,-30.7097,152.927,975
New South Wales,South Grafton High School,Secondary,-29.7142,152.929,898
New South Wales,Westlawn Public School,Primary,-29.6707,152.93,951
New South Wales,Grafton Public School,Primary,-29.685,152.933,932
New South Wales,Grafton High School,Secondary,-29.6821,152.933,942
New South Wales,The Risk Public School,Primary,-28.4766,152.933,974
New South Wales,Gillwinga Public School,Primary,-29.7244,152.934,785
New South Wales,St Joseph's Primary School,Primary,-29.7254,152.934,981
New South Wales,St Joseph's Primary School,Primary,-29.7254,152.934,981
New South Wales,St Joseph's Primary School,Primary,-29.7254,152.934,981
New South Wales,St Mary's Primary School,Primary,-29.6947,152.935,1041
New South Wales,St Mary's Primary School,Primary,-29.6947,152.935,1041
New South Wales,South Grafton Public School,Primary,-29.7099,152.937,912
New South Wales,Stratheden Public School,Primary,-28.7557,152.937,917
New South Wales,Smithtown Public School,Primary,-31.0182,152.941,874
New South Wales,Gladstone Public School,Primary,-31.0265,152.947,893
New South Wales,Rappville Public School,Primary,-29.0858,152.955,965
New South Wales,McAuley Catholic College,Secondary,-29.705,152.956,1017
New South Wales,Wiangaree Public School,Primary,-28.5114,152.966,927
New South Wales,Clarence Valley Anglican School,Primary,-29.7179,152.967,1022
New South Wales,Clarence Valley Anglican School,Secondary,-29.7179,152.967,1022
New South Wales,Crescent Head Public School,Primary,-31.1881,152.97,969
New South Wales,St Andrew's Christian School,Primary,-29.699,152.975,959
New South Wales,St Andrew's Christian School,Secondary,-29.699,152.975,959
New South Wales,Glenreagh Public School,Primary,-30.0536,152.976,878
New South Wales,Crossmaglen Public School,Primary,-30.3659,152.982,964
New South Wales,Nambucca Valley Christian Community School,Primary,-30.6396,152.984,1011
New South Wales,Nambucca Valley Christian Community School,Secondary,-30.6396,152.984,1011
New South Wales,Nambucca Heads High School,Secondary,-30.6408,152.985,910
New South Wales,Frank Partridge VC Public School,Primary,-30.6418,152.986,820
New South Wales,Stuarts Point Public School,Primary,-30.8188,152.994,902
New South Wales,Kinchela Public School,Primary,-30.9911,152.995,895
New South Wales,Scotts Head Public School,Primary,-30.7499,152.995,987
